Gene_ID,Cancer_Type,Gene_Mutation_Count,Gene_Severe_Mutation_Count,Gene_Individuals_with_Mutations_Count,Gene_Individuals_with_Severe_Mutations_Count
ARHGAP33,Uterine_Corpus_Endometrial_Carcinoma,72,10,47,10
TPO,Uterine_Corpus_Endometrial_Carcinoma,84,8,52,8
PCDHA3,Uterine_Corpus_Endometrial_Carcinoma,100,1,61,1
SLC16A2,Uterine_Corpus_Endometrial_Carcinoma,92,5,46,4
CXorf30,Uterine_Corpus_Endometrial_Carcinoma,75,12,46,12
GLRA2,Uterine_Corpus_Endometrial_Carcinoma,82,4,49,4
MEF2C,Uterine_Corpus_Endometrial_Carcinoma,102,4,58,3
FBXW7,Uterine_Corpus_Endometrial_Carcinoma,134,24,100,23
EYA1,Uterine_Corpus_Endometrial_Carcinoma,91,10,56,10
MED14,Uterine_Corpus_Endometrial_Carcinoma,115,10,61,10
DNAH1,Uterine_Corpus_Endometrial_Carcinoma,208,18,84,15
IGF2R,Uterine_Corpus_Endometrial_Carcinoma,166,16,78,15
PDE4B,Uterine_Corpus_Endometrial_Carcinoma,68,5,44,5
MYO10,Uterine_Corpus_Endometrial_Carcinoma,153,21,73,17
STOX2,Uterine_Corpus_Endometrial_Carcinoma,73,3,45,3
PHRF1,Uterine_Corpus_Endometrial_Carcinoma,96,7,58,7
CKAP5,Uterine_Corpus_Endometrial_Carcinoma,85,6,47,6
MUC5B,Uterine_Corpus_Endometrial_Carcinoma,368,22,121,20
TET3,Uterine_Corpus_Endometrial_Carcinoma,105,7,61,7
LATS2,Uterine_Corpus_Endometrial_Carcinoma,111,4,59,4
ZNF407,Uterine_Corpus_Endometrial_Carcinoma,130,12,63,11
FAM135A,Uterine_Corpus_Endometrial_Carcinoma,121,10,61,9
SLIT3,Uterine_Corpus_Endometrial_Carcinoma,96,10,55,10
PDE1C,Uterine_Corpus_Endometrial_Carcinoma,70,5,48,5
ATP2B4,Uterine_Corpus_Endometrial_Carcinoma,99,10,47,8
HCFC1,Uterine_Corpus_Endometrial_Carcinoma,164,8,79,8
COLEC12,Uterine_Corpus_Endometrial_Carcinoma,80,11,48,10
CENPE,Uterine_Corpus_Endometrial_Carcinoma,132,19,59,18
N4BP2,Uterine_Corpus_Endometrial_Carcinoma,70,12,44,12
MXRA5,Uterine_Corpus_Endometrial_Carcinoma,196,12,71,12
AHNAK,Uterine_Corpus_Endometrial_Carcinoma,271,16,91,16
MAP3K15,Uterine_Corpus_Endometrial_Carcinoma,130,19,63,16
SPATA31D1,Uterine_Corpus_Endometrial_Carcinoma,95,13,49,12
IDS,Uterine_Corpus_Endometrial_Carcinoma,73,8,46,7
HEG1,Uterine_Corpus_Endometrial_Carcinoma,84,7,50,5
ZBTB41,Uterine_Corpus_Endometrial_Carcinoma,156,10,74,10
ZNF518B,Uterine_Corpus_Endometrial_Carcinoma,93,5,53,5
DAB2IP,Uterine_Corpus_Endometrial_Carcinoma,90,5,49,5
HECW2,Uterine_Corpus_Endometrial_Carcinoma,152,19,66,18
PCDHGA10,Uterine_Corpus_Endometrial_Carcinoma,71,2,45,2
SRGAP1,Uterine_Corpus_Endometrial_Carcinoma,65,9,45,9
CTNNB1,Uterine_Corpus_Endometrial_Carcinoma,149,2,115,2
CNTNAP5,Uterine_Corpus_Endometrial_Carcinoma,169,19,68,17
GIPC3,Uterine_Corpus_Endometrial_Carcinoma,84,3,45,3
MSH3,Uterine_Corpus_Endometrial_Carcinoma,64,21,47,20
PDGFRA,Uterine_Corpus_Endometrial_Carcinoma,146,11,60,9
PTPRS,Uterine_Corpus_Endometrial_Carcinoma,94,5,50,4
ARHGEF6,Uterine_Corpus_Endometrial_Carcinoma,93,12,48,10
DOCK1,Uterine_Corpus_Endometrial_Carcinoma,164,22,75,20
RNF43,Uterine_Corpus_Endometrial_Carcinoma,108,59,80,52
MTF1,Uterine_Corpus_Endometrial_Carcinoma,75,4,45,4
LRRC16B,Uterine_Corpus_Endometrial_Carcinoma,83,9,53,8
BZRAP1,Uterine_Corpus_Endometrial_Carcinoma,106,4,54,4
SMARCA2,Uterine_Corpus_Endometrial_Carcinoma,108,6,59,6
CDHR2,Uterine_Corpus_Endometrial_Carcinoma,90,11,50,9
COL12A1,Uterine_Corpus_Endometrial_Carcinoma,176,22,64,18
PLCL1,Uterine_Corpus_Endometrial_Carcinoma,93,11,49,9
KIAA1549,Uterine_Corpus_Endometrial_Carcinoma,95,11,56,11
DPYD,Uterine_Corpus_Endometrial_Carcinoma,90,11,46,11
FAM19A5,Uterine_Corpus_Endometrial_Carcinoma,86,2,44,2
ALPK3,Uterine_Corpus_Endometrial_Carcinoma,106,10,63,10
SLC44A1,Uterine_Corpus_Endometrial_Carcinoma,70,5,54,5
PCDHB18,Uterine_Corpus_Endometrial_Carcinoma,103,0,51,0
NPR2,Uterine_Corpus_Endometrial_Carcinoma,73,12,45,11
ROS1,Uterine_Corpus_Endometrial_Carcinoma,163,24,66,21
SATB2,Uterine_Corpus_Endometrial_Carcinoma,94,4,56,4
HECTD1,Uterine_Corpus_Endometrial_Carcinoma,100,18,58,16
FCGBP,Uterine_Corpus_Endometrial_Carcinoma,244,6,93,6
TBC1D8,Uterine_Corpus_Endometrial_Carcinoma,76,11,48,9
DENND4C,Uterine_Corpus_Endometrial_Carcinoma,110,10,56,8
VPS13D,Uterine_Corpus_Endometrial_Carcinoma,181,21,75,20
CSNK1G3,Uterine_Corpus_Endometrial_Carcinoma,70,5,44,5
TCHH,Uterine_Corpus_Endometrial_Carcinoma,71,5,51,5
KIAA2018,Uterine_Corpus_Endometrial_Carcinoma,122,9,67,8
RASA1,Uterine_Corpus_Endometrial_Carcinoma,103,38,55,28
RAI1,Uterine_Corpus_Endometrial_Carcinoma,103,9,62,9
TLN1,Uterine_Corpus_Endometrial_Carcinoma,109,10,55,10
NOTCH1,Uterine_Corpus_Endometrial_Carcinoma,135,6,71,6
DCHS1,Uterine_Corpus_Endometrial_Carcinoma,213,17,89,15
GOLGA3,Uterine_Corpus_Endometrial_Carcinoma,87,4,54,3
PDE3B,Uterine_Corpus_Endometrial_Carcinoma,90,13,46,12
ARHGAP32,Uterine_Corpus_Endometrial_Carcinoma,128,13,62,12
WDR17,Uterine_Corpus_Endometrial_Carcinoma,101,14,46,12
MTMR3,Uterine_Corpus_Endometrial_Carcinoma,67,15,48,15
GRM8,Uterine_Corpus_Endometrial_Carcinoma,108,14,59,12
GRIK1,Uterine_Corpus_Endometrial_Carcinoma,87,11,49,10
CACNA1I,Uterine_Corpus_Endometrial_Carcinoma,107,10,60,8
ABCB4,Uterine_Corpus_Endometrial_Carcinoma,125,24,56,20
GABRA4,Uterine_Corpus_Endometrial_Carcinoma,78,7,53,7
POLE,Uterine_Corpus_Endometrial_Carcinoma,178,8,75,7
EFCAB6,Uterine_Corpus_Endometrial_Carcinoma,109,16,55,11
KIF26B,Uterine_Corpus_Endometrial_Carcinoma,163,9,75,8
PLXNB3,Uterine_Corpus_Endometrial_Carcinoma,137,8,70,8
ZFHX3,Uterine_Corpus_Endometrial_Carcinoma,343,68,120,56
ADCY1,Uterine_Corpus_Endometrial_Carcinoma,107,5,54,5
STS,Uterine_Corpus_Endometrial_Carcinoma,62,5,44,5
NLRP4,Uterine_Corpus_Endometrial_Carcinoma,88,9,45,8
IGSF3,Uterine_Corpus_Endometrial_Carcinoma,93,4,54,4
NEURL4,Uterine_Corpus_Endometrial_Carcinoma,91,12,51,12
MTM1,Uterine_Corpus_Endometrial_Carcinoma,84,16,52,15
BRD3,Uterine_Corpus_Endometrial_Carcinoma,85,4,57,4
MET,Uterine_Corpus_Endometrial_Carcinoma,102,9,54,9
MYH7,Uterine_Corpus_Endometrial_Carcinoma,153,8,76,8
PHF8,Uterine_Corpus_Endometrial_Carcinoma,114,3,65,3
EPAS1,Uterine_Corpus_Endometrial_Carcinoma,78,6,52,6
EPHB1,Uterine_Corpus_Endometrial_Carcinoma,130,8,70,8
SCAND3,Uterine_Corpus_Endometrial_Carcinoma,111,12,49,10
ZNF638,Uterine_Corpus_Endometrial_Carcinoma,109,12,48,12
STC1,Uterine_Corpus_Endometrial_Carcinoma,72,0,47,0
EIF5A2,Uterine_Corpus_Endometrial_Carcinoma,85,1,44,1
SLIT1,Uterine_Corpus_Endometrial_Carcinoma,89,1,49,1
MED13L,Uterine_Corpus_Endometrial_Carcinoma,164,19,79,18
BHLHB9,Uterine_Corpus_Endometrial_Carcinoma,77,4,47,4
FAT4,Uterine_Corpus_Endometrial_Carcinoma,403,41,107,33
TNR,Uterine_Corpus_Endometrial_Carcinoma,92,4,49,4
SLC12A5,Uterine_Corpus_Endometrial_Carcinoma,80,5,48,5
TNN,Uterine_Corpus_Endometrial_Carcinoma,77,8,49,8
ASXL2,Uterine_Corpus_Endometrial_Carcinoma,74,10,51,9
ARHGAP31,Uterine_Corpus_Endometrial_Carcinoma,87,6,45,6
DAXX,Uterine_Corpus_Endometrial_Carcinoma,73,2,45,2
TRIB2,Uterine_Corpus_Endometrial_Carcinoma,79,2,47,2
SYMPK,Uterine_Corpus_Endometrial_Carcinoma,67,7,48,7
DMXL1,Uterine_Corpus_Endometrial_Carcinoma,193,21,76,18
FANCA,Uterine_Corpus_Endometrial_Carcinoma,76,6,46,6
DNMBP,Uterine_Corpus_Endometrial_Carcinoma,78,7,46,6
NLRC5,Uterine_Corpus_Endometrial_Carcinoma,88,10,50,10
LRP5,Uterine_Corpus_Endometrial_Carcinoma,82,3,45,3
BTBD3,Uterine_Corpus_Endometrial_Carcinoma,61,2,44,2
MAN2A1,Uterine_Corpus_Endometrial_Carcinoma,90,14,53,14
SRGAP3,Uterine_Corpus_Endometrial_Carcinoma,83,2,51,2
COL6A5,Uterine_Corpus_Endometrial_Carcinoma,182,34,68,26
RFX4,Uterine_Corpus_Endometrial_Carcinoma,79,7,49,6
MYT1,Uterine_Corpus_Endometrial_Carcinoma,115,4,66,4
PGBD5,Uterine_Corpus_Endometrial_Carcinoma,75,4,55,4
PPARGC1A,Uterine_Corpus_Endometrial_Carcinoma,107,1,51,1
EIF2AK3,Uterine_Corpus_Endometrial_Carcinoma,72,12,52,11
ADAMTS20,Uterine_Corpus_Endometrial_Carcinoma,124,16,56,12
TET2,Uterine_Corpus_Endometrial_Carcinoma,148,14,59,14
IGDCC4,Uterine_Corpus_Endometrial_Carcinoma,75,5,49,5
MED12L,Uterine_Corpus_Endometrial_Carcinoma,164,27,69,20
IGFN1,Uterine_Corpus_Endometrial_Carcinoma,88,1,48,1
BAZ1A,Uterine_Corpus_Endometrial_Carcinoma,74,12,45,10
KIAA0586,Uterine_Corpus_Endometrial_Carcinoma,97,19,50,19
MYO15A,Uterine_Corpus_Endometrial_Carcinoma,170,12,77,11
NOS3,Uterine_Corpus_Endometrial_Carcinoma,110,9,63,9
DENND5A,Uterine_Corpus_Endometrial_Carcinoma,68,5,47,5
MYH2,Uterine_Corpus_Endometrial_Carcinoma,141,15,56,14
GABRB3,Uterine_Corpus_Endometrial_Carcinoma,131,4,59,4
CACNA2D3,Uterine_Corpus_Endometrial_Carcinoma,98,15,51,14
CNTN5,Uterine_Corpus_Endometrial_Carcinoma,78,12,48,10
QRICH2,Uterine_Corpus_Endometrial_Carcinoma,74,5,48,4
EFHB,Uterine_Corpus_Endometrial_Carcinoma,88,11,45,9
PABPC3,Uterine_Corpus_Endometrial_Carcinoma,75,4,45,4
EVPL,Uterine_Corpus_Endometrial_Carcinoma,74,9,52,9
ZNF236,Uterine_Corpus_Endometrial_Carcinoma,110,18,61,18
SULF2,Uterine_Corpus_Endometrial_Carcinoma,94,5,59,5
AK9,Uterine_Corpus_Endometrial_Carcinoma,132,15,61,14
ABCA9,Uterine_Corpus_Endometrial_Carcinoma,97,20,53,18
TRPM8,Uterine_Corpus_Endometrial_Carcinoma,97,13,53,13
AFAP1,Uterine_Corpus_Endometrial_Carcinoma,77,7,50,7
SORCS1,Uterine_Corpus_Endometrial_Carcinoma,162,15,76,13
NCOA7,Uterine_Corpus_Endometrial_Carcinoma,88,8,53,8
RRP12,Uterine_Corpus_Endometrial_Carcinoma,71,6,48,5
ZNF493,Uterine_Corpus_Endometrial_Carcinoma,117,6,54,6
ARPP21,Uterine_Corpus_Endometrial_Carcinoma,133,9,58,9
LATS1,Uterine_Corpus_Endometrial_Carcinoma,74,15,46,13
CIT,Uterine_Corpus_Endometrial_Carcinoma,179,17,87,14
LMO7,Uterine_Corpus_Endometrial_Carcinoma,103,7,57,7
ZCCHC11,Uterine_Corpus_Endometrial_Carcinoma,104,20,51,16
FARP1,Uterine_Corpus_Endometrial_Carcinoma,75,8,48,8
NR3C2,Uterine_Corpus_Endometrial_Carcinoma,113,7,49,6
PLXNB1,Uterine_Corpus_Endometrial_Carcinoma,89,8,51,7
ADCY4,Uterine_Corpus_Endometrial_Carcinoma,75,4,47,4
PCDH19,Uterine_Corpus_Endometrial_Carcinoma,205,18,85,16
PIK3C2B,Uterine_Corpus_Endometrial_Carcinoma,108,11,61,11
TRPC7,Uterine_Corpus_Endometrial_Carcinoma,78,6,48,5
SND1,Uterine_Corpus_Endometrial_Carcinoma,106,15,52,13
FAM83B,Uterine_Corpus_Endometrial_Carcinoma,95,9,50,8
C2,Uterine_Corpus_Endometrial_Carcinoma,67,10,45,10
TTC40,Uterine_Corpus_Endometrial_Carcinoma,134,14,65,13
SMARCC2,Uterine_Corpus_Endometrial_Carcinoma,69,12,44,12
SLC6A1,Uterine_Corpus_Endometrial_Carcinoma,83,1,51,1
HIVEP3,Uterine_Corpus_Endometrial_Carcinoma,144,12,68,12
ZNF646,Uterine_Corpus_Endometrial_Carcinoma,94,5,55,5
CTCF,Uterine_Corpus_Endometrial_Carcinoma,162,77,113,72
NCOR2,Uterine_Corpus_Endometrial_Carcinoma,165,28,77,26
B3GNT5,Uterine_Corpus_Endometrial_Carcinoma,89,7,57,7
SYNM,Uterine_Corpus_Endometrial_Carcinoma,100,10,55,8
SLC4A7,Uterine_Corpus_Endometrial_Carcinoma,96,12,48,12
DMXL2,Uterine_Corpus_Endometrial_Carcinoma,197,27,74,24
GRID2,Uterine_Corpus_Endometrial_Carcinoma,91,12,53,12
SHANK1,Uterine_Corpus_Endometrial_Carcinoma,83,9,51,9
INPP5D,Uterine_Corpus_Endometrial_Carcinoma,62,6,45,6
PPEF2,Uterine_Corpus_Endometrial_Carcinoma,56,5,44,5
SLCO5A1,Uterine_Corpus_Endometrial_Carcinoma,90,8,49,8
ANKRD13C,Uterine_Corpus_Endometrial_Carcinoma,64,9,45,9
FANCM,Uterine_Corpus_Endometrial_Carcinoma,113,21,56,20
SMARCA1,Uterine_Corpus_Endometrial_Carcinoma,129,19,62,19
CEP192,Uterine_Corpus_Endometrial_Carcinoma,125,19,57,18
ABCC11,Uterine_Corpus_Endometrial_Carcinoma,102,10,53,9
PIEZO2,Uterine_Corpus_Endometrial_Carcinoma,192,25,77,24
WDR90,Uterine_Corpus_Endometrial_Carcinoma,79,6,49,6
TRPC5,Uterine_Corpus_Endometrial_Carcinoma,98,6,46,6
NEK10,Uterine_Corpus_Endometrial_Carcinoma,96,13,52,11
ZC3H4,Uterine_Corpus_Endometrial_Carcinoma,75,1,49,1
CRYBG3,Uterine_Corpus_Endometrial_Carcinoma,128,12,48,11
RPS6KA6,Uterine_Corpus_Endometrial_Carcinoma,114,22,53,18
GRIA4,Uterine_Corpus_Endometrial_Carcinoma,166,11,68,10
SOGA2,Uterine_Corpus_Endometrial_Carcinoma,93,4,51,4
GREB1L,Uterine_Corpus_Endometrial_Carcinoma,84,15,54,13
IL16,Uterine_Corpus_Endometrial_Carcinoma,78,8,48,8
ADAMTS18,Uterine_Corpus_Endometrial_Carcinoma,83,7,45,6
GRAMD1B,Uterine_Corpus_Endometrial_Carcinoma,70,3,49,3
PCDHB3,Uterine_Corpus_Endometrial_Carcinoma,87,3,54,3
ACE,Uterine_Corpus_Endometrial_Carcinoma,73,4,45,4
KCNJ2,Uterine_Corpus_Endometrial_Carcinoma,86,1,45,1
SPG11,Uterine_Corpus_Endometrial_Carcinoma,114,17,53,16
ST8SIA3,Uterine_Corpus_Endometrial_Carcinoma,72,3,49,3
LAMA1,Uterine_Corpus_Endometrial_Carcinoma,197,24,82,19
SEMA6A,Uterine_Corpus_Endometrial_Carcinoma,103,7,55,7
TRIM13,Uterine_Corpus_Endometrial_Carcinoma,77,0,46,0
ASAP2,Uterine_Corpus_Endometrial_Carcinoma,62,7,44,7
HCN1,Uterine_Corpus_Endometrial_Carcinoma,153,13,73,12
SHPRH,Uterine_Corpus_Endometrial_Carcinoma,121,20,61,18
MAGED2,Uterine_Corpus_Endometrial_Carcinoma,66,8,49,7
LOXHD1,Uterine_Corpus_Endometrial_Carcinoma,194,10,75,8
ANK3,Uterine_Corpus_Endometrial_Carcinoma,273,38,98,32
PLCB4,Uterine_Corpus_Endometrial_Carcinoma,84,13,44,13
ATP11C,Uterine_Corpus_Endometrial_Carcinoma,192,25,72,21
KIAA0195,Uterine_Corpus_Endometrial_Carcinoma,70,9,46,8
CPEB4,Uterine_Corpus_Endometrial_Carcinoma,80,8,46,8
CD93,Uterine_Corpus_Endometrial_Carcinoma,93,18,66,17
PDE4DIP,Uterine_Corpus_Endometrial_Carcinoma,316,30,94,26
ANK1,Uterine_Corpus_Endometrial_Carcinoma,172,10,75,9
CHST15,Uterine_Corpus_Endometrial_Carcinoma,75,4,47,4
CCNB3,Uterine_Corpus_Endometrial_Carcinoma,133,17,59,12
COL15A1,Uterine_Corpus_Endometrial_Carcinoma,101,9,54,9
MAP3K4,Uterine_Corpus_Endometrial_Carcinoma,94,9,47,6
ITGB8,Uterine_Corpus_Endometrial_Carcinoma,92,5,52,5
DCX,Uterine_Corpus_Endometrial_Carcinoma,144,5,59,5
FANCB,Uterine_Corpus_Endometrial_Carcinoma,84,10,48,9
POLR1A,Uterine_Corpus_Endometrial_Carcinoma,79,8,51,7
ATP2B1,Uterine_Corpus_Endometrial_Carcinoma,106,13,51,11
CREBBP,Uterine_Corpus_Endometrial_Carcinoma,159,17,70,16
PLXNA4,Uterine_Corpus_Endometrial_Carcinoma,175,7,87,7
RSBN1,Uterine_Corpus_Endometrial_Carcinoma,81,4,52,4
EEF2,Uterine_Corpus_Endometrial_Carcinoma,74,3,52,3
HEATR5B,Uterine_Corpus_Endometrial_Carcinoma,98,13,53,11
MYOM1,Uterine_Corpus_Endometrial_Carcinoma,130,14,64,10
HMCN1,Uterine_Corpus_Endometrial_Carcinoma,388,50,92,37
NCOA2,Uterine_Corpus_Endometrial_Carcinoma,92,9,45,9
HSPH1,Uterine_Corpus_Endometrial_Carcinoma,88,15,47,12
IFT140,Uterine_Corpus_Endometrial_Carcinoma,74,8,44,7
POGZ,Uterine_Corpus_Endometrial_Carcinoma,94,12,53,11
TRRAP,Uterine_Corpus_Endometrial_Carcinoma,238,12,92,11
API5,Uterine_Corpus_Endometrial_Carcinoma,68,3,51,3
MYO9B,Uterine_Corpus_Endometrial_Carcinoma,107,7,58,7
MEIS2,Uterine_Corpus_Endometrial_Carcinoma,79,1,48,1
COL4A3,Uterine_Corpus_Endometrial_Carcinoma,138,13,57,11
SMC2,Uterine_Corpus_Endometrial_Carcinoma,60,14,45,14
BTAF1,Uterine_Corpus_Endometrial_Carcinoma,106,13,64,13
CNTRL,Uterine_Corpus_Endometrial_Carcinoma,92,10,56,10
SCN10A,Uterine_Corpus_Endometrial_Carcinoma,141,15,63,14
GPR112,Uterine_Corpus_Endometrial_Carcinoma,281,21,78,19
KPRP,Uterine_Corpus_Endometrial_Carcinoma,67,3,46,3
MAML3,Uterine_Corpus_Endometrial_Carcinoma,85,5,55,5
GRB10,Uterine_Corpus_Endometrial_Carcinoma,65,6,46,6
MSH6,Uterine_Corpus_Endometrial_Carcinoma,120,34,60,28
ABCA8,Uterine_Corpus_Endometrial_Carcinoma,118,15,60,12
CLUH,Uterine_Corpus_Endometrial_Carcinoma,105,8,67,7
ABCA1,Uterine_Corpus_Endometrial_Carcinoma,159,13,60,11
CASK,Uterine_Corpus_Endometrial_Carcinoma,86,4,47,4
MROH7-TTC4,Uterine_Corpus_Endometrial_Carcinoma,78,6,48,6
PDE4D,Uterine_Corpus_Endometrial_Carcinoma,100,6,55,6
NACA,Uterine_Corpus_Endometrial_Carcinoma,74,0,46,0
PKD1L3,Uterine_Corpus_Endometrial_Carcinoma,95,4,50,4
CNTN6,Uterine_Corpus_Endometrial_Carcinoma,140,33,63,27
LPA,Uterine_Corpus_Endometrial_Carcinoma,96,14,54,11
CHD3,Uterine_Corpus_Endometrial_Carcinoma,131,36,81,31
SDK1,Uterine_Corpus_Endometrial_Carcinoma,156,18,75,17
CTR9,Uterine_Corpus_Endometrial_Carcinoma,77,14,49,12
PEG10,Uterine_Corpus_Endometrial_Carcinoma,120,1,59,1
SLC24A3,Uterine_Corpus_Endometrial_Carcinoma,87,3,53,3
BRIP1,Uterine_Corpus_Endometrial_Carcinoma,70,10,45,10
RIMBP2,Uterine_Corpus_Endometrial_Carcinoma,125,6,73,6
COL4A1,Uterine_Corpus_Endometrial_Carcinoma,95,12,51,10
NARG2,Uterine_Corpus_Endometrial_Carcinoma,60,4,49,4
LRP4,Uterine_Corpus_Endometrial_Carcinoma,87,8,50,8
HNRNPU,Uterine_Corpus_Endometrial_Carcinoma,73,7,44,7
SCAF11,Uterine_Corpus_Endometrial_Carcinoma,87,12,47,12
PXDNL,Uterine_Corpus_Endometrial_Carcinoma,128,11,69,10
NOTCH3,Uterine_Corpus_Endometrial_Carcinoma,125,7,60,7
COL20A1,Uterine_Corpus_Endometrial_Carcinoma,77,17,52,16
BTBD11,Uterine_Corpus_Endometrial_Carcinoma,84,11,48,11
URB1,Uterine_Corpus_Endometrial_Carcinoma,138,12,68,12
ATP2A3,Uterine_Corpus_Endometrial_Carcinoma,75,3,50,3
ANO1,Uterine_Corpus_Endometrial_Carcinoma,76,8,47,8
CLIP1,Uterine_Corpus_Endometrial_Carcinoma,89,13,45,11
KCP,Uterine_Corpus_Endometrial_Carcinoma,66,4,48,4
DSG3,Uterine_Corpus_Endometrial_Carcinoma,86,15,48,14
ZNF469,Uterine_Corpus_Endometrial_Carcinoma,124,11,56,11
ABR,Uterine_Corpus_Endometrial_Carcinoma,77,9,48,8
MAP3K13,Uterine_Corpus_Endometrial_Carcinoma,87,12,50,12
TSHZ2,Uterine_Corpus_Endometrial_Carcinoma,77,4,44,4
LRRK1,Uterine_Corpus_Endometrial_Carcinoma,115,7,58,6
INSR,Uterine_Corpus_Endometrial_Carcinoma,98,9,58,8
UACA,Uterine_Corpus_Endometrial_Carcinoma,87,16,51,14
RLF,Uterine_Corpus_Endometrial_Carcinoma,87,9,49,8
MMS22L,Uterine_Corpus_Endometrial_Carcinoma,70,6,47,6
ZNF878,Uterine_Corpus_Endometrial_Carcinoma,72,8,45,7
SETDB1,Uterine_Corpus_Endometrial_Carcinoma,74,9,47,9
CR2,Uterine_Corpus_Endometrial_Carcinoma,75,15,48,14
LRRC4,Uterine_Corpus_Endometrial_Carcinoma,104,2,70,2
IL31RA,Uterine_Corpus_Endometrial_Carcinoma,68,9,45,9
KCNH2,Uterine_Corpus_Endometrial_Carcinoma,74,8,49,8
INTS1,Uterine_Corpus_Endometrial_Carcinoma,112,12,62,11
WNK3,Uterine_Corpus_Endometrial_Carcinoma,189,22,71,18
GIGYF2,Uterine_Corpus_Endometrial_Carcinoma,112,22,57,19
LRRC7,Uterine_Corpus_Endometrial_Carcinoma,146,11,66,9
PRRC2B,Uterine_Corpus_Endometrial_Carcinoma,111,6,53,6
NRP2,Uterine_Corpus_Endometrial_Carcinoma,128,6,71,6
PRG4,Uterine_Corpus_Endometrial_Carcinoma,96,16,55,14
ZNF462,Uterine_Corpus_Endometrial_Carcinoma,161,14,72,14
UNC13A,Uterine_Corpus_Endometrial_Carcinoma,107,4,50,4
PARP4,Uterine_Corpus_Endometrial_Carcinoma,83,11,45,10
KIT,Uterine_Corpus_Endometrial_Carcinoma,109,10,56,10
TRPC4,Uterine_Corpus_Endometrial_Carcinoma,78,7,45,6
MYO9A,Uterine_Corpus_Endometrial_Carcinoma,124,16,62,16
MAP4,Uterine_Corpus_Endometrial_Carcinoma,96,8,56,8
GLI3,Uterine_Corpus_Endometrial_Carcinoma,188,8,80,8
NIN,Uterine_Corpus_Endometrial_Carcinoma,115,16,54,15
ZNF780B,Uterine_Corpus_Endometrial_Carcinoma,94,4,49,4
NFATC4,Uterine_Corpus_Endometrial_Carcinoma,61,3,45,3
WDR87,Uterine_Corpus_Endometrial_Carcinoma,253,36,81,31
FOXJ3,Uterine_Corpus_Endometrial_Carcinoma,100,5,61,5
KIAA0100,Uterine_Corpus_Endometrial_Carcinoma,89,8,55,7
PLXNB2,Uterine_Corpus_Endometrial_Carcinoma,107,6,68,6
SLC35A2,Uterine_Corpus_Endometrial_Carcinoma,68,3,49,3
SOX11,Uterine_Corpus_Endometrial_Carcinoma,233,1,77,1
KIAA1009,Uterine_Corpus_Endometrial_Carcinoma,74,18,44,17
FLNA,Uterine_Corpus_Endometrial_Carcinoma,233,17,83,16
LPPR4,Uterine_Corpus_Endometrial_Carcinoma,75,7,46,7
BCLAF1,Uterine_Corpus_Endometrial_Carcinoma,129,22,61,18
DOCK8,Uterine_Corpus_Endometrial_Carcinoma,138,12,56,12
CSPG4,Uterine_Corpus_Endometrial_Carcinoma,108,8,58,7
PCDHA2,Uterine_Corpus_Endometrial_Carcinoma,83,4,58,4
LRBA,Uterine_Corpus_Endometrial_Carcinoma,173,29,68,25
ABCA5,Uterine_Corpus_Endometrial_Carcinoma,109,24,51,19
USP9X,Uterine_Corpus_Endometrial_Carcinoma,230,32,85,25
ITGA11,Uterine_Corpus_Endometrial_Carcinoma,78,7,50,6
PHTF2,Uterine_Corpus_Endometrial_Carcinoma,70,6,45,6
TOPBP1,Uterine_Corpus_Endometrial_Carcinoma,69,12,44,12
PRPF4B,Uterine_Corpus_Endometrial_Carcinoma,71,7,44,6
APC,Uterine_Corpus_Endometrial_Carcinoma,202,50,71,32
SPEF2,Uterine_Corpus_Endometrial_Carcinoma,135,17,56,17
TP53,Uterine_Corpus_Endometrial_Carcinoma,199,55,176,54
WAPAL,Uterine_Corpus_Endometrial_Carcinoma,79,2,46,2
CAMSAP2,Uterine_Corpus_Endometrial_Carcinoma,115,27,72,25
PCDHB13,Uterine_Corpus_Endometrial_Carcinoma,121,8,64,7
PXDN,Uterine_Corpus_Endometrial_Carcinoma,168,18,74,17
PTPRC,Uterine_Corpus_Endometrial_Carcinoma,83,13,47,13
PLP2,Uterine_Corpus_Endometrial_Carcinoma,91,2,51,2
KMT2C,Uterine_Corpus_Endometrial_Carcinoma,301,48,109,38
NTM,Uterine_Corpus_Endometrial_Carcinoma,69,2,48,2
ITGAD,Uterine_Corpus_Endometrial_Carcinoma,87,12,51,10
HTT,Uterine_Corpus_Endometrial_Carcinoma,122,17,64,16
KCNA4,Uterine_Corpus_Endometrial_Carcinoma,79,13,54,13
DMD,Uterine_Corpus_Endometrial_Carcinoma,463,76,103,40
COL4A5,Uterine_Corpus_Endometrial_Carcinoma,105,17,51,14
RALGAPA1,Uterine_Corpus_Endometrial_Carcinoma,102,15,46,13
LRCH2,Uterine_Corpus_Endometrial_Carcinoma,112,12,58,11
PCDHA11,Uterine_Corpus_Endometrial_Carcinoma,77,2,54,2
DNAH10,Uterine_Corpus_Endometrial_Carcinoma,313,36,94,28
GALNT13,Uterine_Corpus_Endometrial_Carcinoma,74,9,45,8
TNIK,Uterine_Corpus_Endometrial_Carcinoma,127,25,64,22
PTPRM,Uterine_Corpus_Endometrial_Carcinoma,105,10,60,10
TLE4,Uterine_Corpus_Endometrial_Carcinoma,107,7,58,7
